sector_code,subsector_code,industry_group_code,naics_industry_code,national_industry_code,sector_desc,subsector_desc,industry_group_desc,naics_industry_desc,national_industry_desc
54,541,5419,54193,541930,"Professional, scientific, and technical services","Professional, scientific, and technical services","Other professional, scientific, and technical services",Translation and interpretation services,Translation and interpretation services
54,541,5419,54194,541940,"Professional, scientific, and technical services","Professional, scientific, and technical services","Other professional, scientific, and technical services",Veterinary services,Veterinary services
54,541,5419,54199,541990,"Professional, scientific, and technical services","Professional, scientific, and technical services","Other professional, scientific, and technical services","All other professional, scientific, and technical services","All other professional, scientific, and technical services"
55,551,5511,55111,551111,Management of companies and enterprises,Management of companies and enterprises,Management of companies and enterprises,Management of companies and enterprises,Offices of bank holding companies
55,551,5511,55111,551112,Management of companies and enterprises,Management of companies and enterprises,Management of companies and enterprises,Management of companies and enterprises,Offices of other holding companies
55,551,5511,55111,551114,Management of companies and enterprises,Management of companies and enterprises,Management of companies and enterprises,Management of companies and enterprises,"Corporate, subsidiary, and regional managing offices"
56,561,5611,56111,561110,Administrative and support and waste management and remediation services,Administrative and support services,Office administrative services,Office administrative services,Office administrative services
56,561,5612,56121,561210,Administrative and support and waste management and remediation services,Administrative and support services,Facilities support services,Facilities support services,Facilities support services
56,561,5613,56131,561311,Administrative and support and waste management and remediation services,Administrative and support services,Employment services,Employment placement agencies and executive search services,Employment placement agencies
56,561,5613,56131,561312,Administrative and support and waste management and remediation services,Administrative and support services,Employment services,Employment placement agencies and executive search services,Executive search services
56,561,5613,56132,561320,Administrative and support and waste management and remediation services,Administrative and support services,Employment services,Temporary help services,Temporary help services
56,561,5613,56133,561330,Administrative and support and waste management and remediation services,Administrative and support services,Employment services,Professional employer organizations,Professional employer organizations
56,561,5614,56141,561410,Administrative and support and waste management and remediation services,Administrative and support services,Business support services,Document preparation services,Document preparation services
56,561,5614,56142,561421,Administrative and support and waste management and remediation services,Administrative and support services,Business support services,Telephone call centers,Telephone answering services
56,561,5614,56142,561422,Administrative and support and waste management and remediation services,Administrative and support services,Business support services,Telephone call centers,Telemarketing bureaus and other contact centers
56,561,5614,56143,561431,Administrative and support and waste management and remediation services,Administrative and support services,Business support services,Business service centers,Private mail centers
56,561,5614,56143,561439,Administrative and support and waste management and remediation services,Administrative and support services,Business support services,Business service centers,Other business service centers (including copy shops)
56,561,5614,56144,561440,Administrative and support and waste management and remediation services,Administrative and support services,Business support services,Collection agencies,Collection agencies
56,561,5614,56145,561450,Administrative and support and waste management and remediation services,Administrative and support services,Business support services,Credit bureaus,Credit bureaus
56,561,5614,56149,561491,Administrative and support and waste management and remediation services,Administrative and support services,Business support services,Other business support services,Repossession services
56,561,5614,56149,561492,Administrative and support and waste management and remediation services,Administrative and support services,Business support services,Other business support services,Court reporting and stenotype services
56,561,5614,56149,561499,Administrative and support and waste management and remediation services,Administrative and support services,Business support services,Other business support services,All other business support services
56,561,5615,56151,561510,Administrative and support and waste management and remediation services,Administrative and support services,Travel arrangement and reservation services,Travel agencies,Travel agencies
56,561,5615,56152,561520,Administrative and support and waste management and remediation services,Administrative and support services,Travel arrangement and reservation services,Tour operators,Tour operators
56,561,5615,56159,561591,Administrative and support and waste management and remediation services,Administrative and support services,Travel arrangement and reservation services,Other travel arrangement and reservation services,Convention and visitors bureaus
56,561,5615,56159,561599,Administrative and support and waste management and remediation services,Administrative and support services,Travel arrangement and reservation services,Other travel arrangement and reservation services,All other travel arrangement and reservation services
56,561,5616,56161,561611,Administrative and support and waste management and remediation services,Administrative and support services,Investigation and security services,"Investigation, guard, and armored car services",Investigation services
56,561,5616,56161,561612,Administrative and support and waste management and remediation services,Administrative and support services,Investigation and security services,"Investigation, guard, and armored car services",Security guards and patrol services
56,561,5616,56161,561613,Administrative and support and waste management and remediation services,Administrative and support services,Investigation and security services,"Investigation, guard, and armored car services",Armored car services
56,561,5616,56162,561621,Administrative and support and waste management and remediation services,Administrative and support services,Investigation and security services,Security systems services,Security systems services (except locksmiths)
56,561,5616,56162,561622,Administrative and support and waste management and remediation services,Administrative and support services,Investigation and security services,Security systems services,Locksmiths
56,561,5617,56171,561710,Administrative and support and waste management and remediation services,Administrative and support services,Services to buildings and dwellings,Exterminating and pest control services,Exterminating and pest control services
56,561,5617,56172,561720,Administrative and support and waste management and remediation services,Administrative and support services,Services to buildings and dwellings,Janitorial services,Janitorial services
56,561,5617,56173,561730,Administrative and support and waste management and remediation services,Administrative and support services,Services to buildings and dwellings,Landscaping services,Landscaping services
56,561,5617,56174,561740,Administrative and support and waste management and remediation services,Administrative and support services,Services to buildings and dwellings,Carpet and upholstery cleaning services,Carpet and upholstery cleaning services
56,561,5617,56179,561790,Administrative and support and waste management and remediation services,Administrative and support services,Services to buildings and dwellings,Other services to buildings and dwellings,Other services to buildings and dwellings
56,561,5619,56191,561910,Administrative and support and waste management and remediation services,Administrative and support services,Other support services,Packaging and labeling services,Packaging and labeling services
56,561,5619,56192,561920,Administrative and support and waste management and remediation services,Administrative and support services,Other support services,Convention and trade show organizers,Convention and trade show organizers
56,561,5619,56199,561990,Administrative and support and waste management and remediation services,Administrative and support services,Other support services,All other support services,All other support services
56,562,5621,56211,562111,Administrative and support and waste management and remediation services,Waste management and remediation services,Waste collection,Waste collection,Solid waste collection
56,562,5621,56211,562112,Administrative and support and waste management and remediation services,Waste management and remediation services,Waste collection,Waste collection,Hazardous waste collection
56,562,5621,56211,562119,Administrative and support and waste management and remediation services,Waste management and remediation services,Waste collection,Waste collection,Other waste collection
56,562,5622,56221,562211,Administrative and support and waste management and remediation services,Waste management and remediation services,Waste treatment and disposal,Waste treatment and disposal,Hazardous waste treatment and disposal
56,562,5622,56221,562212,Administrative and support and waste management and remediation services,Waste management and remediation services,Waste treatment and disposal,Waste treatment and disposal,Solid waste landfill
56,562,5622,56221,562213,Administrative and support and waste management and remediation services,Waste management and remediation services,Waste treatment and disposal,Waste treatment and disposal,Solid waste combustors and incinerators
56,562,5622,56221,562219,Administrative and support and waste management and remediation services,Waste management and remediation services,Waste treatment and disposal,Waste treatment and disposal,Other nonhazardous waste treatment and disposal
56,562,5629,56291,562910,Administrative and support and waste management and remediation services,Waste management and remediation services,Remediation and other waste management services,Remediation services,Remediation services
56,562,5629,56292,562920,Administrative and support and waste management and remediation services,Waste management and remediation services,Remediation and other waste management services,Materials recovery facilities,Materials recovery facilities
56,562,5629,56299,562991,Administrative and support and waste management and remediation services,Waste management and remediation services,Remediation and other waste management services,All other waste management services,Septic tank and related services
56,562,5629,56299,562998,Administrative and support and waste management and remediation services,Waste management and remediation services,Remediation and other waste management services,All other waste management services,All other miscellaneous waste management services
61,611,6111,61111,611110,Educational services,Educational services,Elementary and secondary schools,Elementary and secondary schools,Elementary and secondary schools
61,611,6112,61121,611210,Educational services,Educational services,Junior colleges,Junior colleges,Junior colleges
61,611,6113,61131,611310,Educational services,Educational services,"Colleges, universities, and professional schools","Colleges, universities, and professional schools","Colleges, universities, and professional schools"
61,611,6114,61141,611410,Educational services,Educational services,Business schools and computer and management training,Business and secretarial schools,Business and secretarial schools
61,611,6114,61142,611420,Educational services,Educational services,Business schools and computer and management training,Computer training,Computer training
61,611,6114,61143,611430,Educational services,Educational services,Business schools and computer and management training,Professional and management development training,Professional and management development training
61,611,6115,61151,611511,Educational services,Educational services,Technical and trade schools,Technical and trade schools,Cosmetology and barber schools
61,611,6115,61151,611512,Educational services,Educational services,Technical and trade schools,Technical and trade schools,Flight training
61,611,6115,61151,611513,Educational services,Educational services,Technical and trade schools,Technical and trade schools,Apprenticeship training
61,611,6115,61151,611519,Educational services,Educational services,Technical and trade schools,Technical and trade schools,Other technical and trade schools
61,611,6116,61161,611610,Educational services,Educational services,Other schools and instruction,Fine arts schools,Fine arts schools
61,611,6116,61162,611620,Educational services,Educational services,Other schools and instruction,Sports and recreation instruction,Sports and recreation instruction
61,611,6116,61163,611630,Educational services,Educational services,Other schools and instruction,Language schools,Language schools
61,611,6116,61169,611691,Educational services,Educational services,Other schools and instruction,All other schools and instruction,Exam preparation and tutoring
61,611,6116,61169,611692,Educational services,Educational services,Other schools and instruction,All other schools and instruction,Automobile driving schools
61,611,6116,61169,611699,Educational services,Educational services,Other schools and instruction,All other schools and instruction,All other miscellaneous schools and instruction
61,611,6117,61171,611710,Educational services,Educational services,Educational support services,Educational support services,Educational support services
62,621,6211,62111,621111,Health care and social assistance,Ambulatory health care services,Offices of physicians,Offices of physicians,Offices of physicians (except mental health specialists)
62,621,6211,62111,621112,Health care and social assistance,Ambulatory health care services,Offices of physicians,Offices of physicians,"Offices of physicians, mental health specialists"
62,621,6212,62121,621210,Health care and social assistance,Ambulatory health care services,Offices of dentists,Offices of dentists,Offices of dentists
62,621,6213,62131,621310,Health care and social assistance,Ambulatory health care services,Offices of other health practitioners,Offices of chiropractors,Offices of chiropractors
62,621,6213,62132,621320,Health care and social assistance,Ambulatory health care services,Offices of other health practitioners,Offices of optometrists,Offices of optometrists
62,621,6213,62133,621330,Health care and social assistance,Ambulatory health care services,Offices of other health practitioners,Offices of mental health practitioners (except physicians),Offices of mental health practitioners (except physicians)
62,621,6213,62134,621340,Health care and social assistance,Ambulatory health care services,Offices of other health practitioners,"Offices of physical, occupational and speech therapists, and audiologists","Offices of physical, occupational and speech therapists, and audiologists"
62,621,6213,62139,621391,Health care and social assistance,Ambulatory health care services,Offices of other health practitioners,Offices of all other health practitioners,Offices of podiatrists
62,621,6213,62139,621399,Health care and social assistance,Ambulatory health care services,Offices of other health practitioners,Offices of all other health practitioners,Offices of all other miscellaneous health practitioners
62,621,6214,62141,621410,Health care and social assistance,Ambulatory health care services,Outpatient care centers,Family planning centers,Family planning centers
62,621,6214,62142,621420,Health care and social assistance,Ambulatory health care services,Outpatient care centers,Outpatient mental health and substance abuse centers,Outpatient mental health and substance abuse centers
62,621,6214,62149,621491,Health care and social assistance,Ambulatory health care services,Outpatient care centers,Other outpatient care centers,Hmo medical centers
62,621,6214,62149,621492,Health care and social assistance,Ambulatory health care services,Outpatient care centers,Other outpatient care centers,Kidney dialysis centers
62,621,6214,62149,621493,Health care and social assistance,Ambulatory health care services,Outpatient care centers,Other outpatient care centers,Freestanding ambulatory surgical and emergency centers
62,621,6214,62149,621498,Health care and social assistance,Ambulatory health care services,Outpatient care centers,Other outpatient care centers,All other outpatient care centers
62,621,6215,62151,621511,Health care and social assistance,Ambulatory health care services,Medical and diagnostic laboratories,Medical and diagnostic laboratories,Medical laboratories
62,621,6215,62151,621512,Health care and social assistance,Ambulatory health care services,Medical and diagnostic laboratories,Medical and diagnostic laboratories,Diagnostic imaging centers
62,621,6216,62161,621610,Health care and social assistance,Ambulatory health care services,Home health care services,Home health care services,Home health care services
62,621,6219,62191,621910,Health care and social assistance,Ambulatory health care services,Other ambulatory health care services,Ambulance services,Ambulance services
62,621,6219,62199,621991,Health care and social assistance,Ambulatory health care services,Other ambulatory health care services,All other ambulatory health care services,Blood and organ banks
62,621,6219,62199,621999,Health care and social assistance,Ambulatory health care services,Other ambulatory health care services,All other ambulatory health care services,All other miscellaneous ambulatory health care services
62,622,6221,62211,622110,Health care and social assistance,Hospitals,General medical and surgical hospitals,General medical and surgical hospitals,General medical and surgical hospitals
62,622,6222,62221,622210,Health care and social assistance,Hospitals,Psychiatric and substance abuse hospitals,Psychiatric and substance abuse hospitals,Psychiatric and substance abuse hospitals
62,622,6223,62231,622310,Health care and social assistance,Hospitals,Specialty (except psychiatric and substance abuse) hospitals,Specialty (except psychiatric and substance abuse) hospitals,Specialty (except psychiatric and substance abuse) hospitals
62,623,6231,62311,623110,Health care and social assistance,Nursing and residential care facilities,Nursing care facilities (skilled nursing facilities),Nursing care facilities (skilled nursing facilities),Nursing care facilities (skilled nursing facilities)
62,623,6232,62321,623210,Health care and social assistance,Nursing and residential care facilities,"Residential intellectual and developmental disability, mental health, and substance abuse facilities",Residential intellectual and developmental disability facilities,Residential intellectual and developmental disability facilities
62,623,6232,62322,623220,Health care and social assistance,Nursing and residential care facilities,"Residential intellectual and developmental disability, mental health, and substance abuse facilities",Residential mental health and substance abuse facilities,Residential mental health and substance abuse facilities
62,623,6233,62331,623311,Health care and social assistance,Nursing and residential care facilities,Continuing care retirement communities and assisted living facilities for the elderly,Continuing care retirement communities and assisted living facilities for the elderly,Continuing care retirement communities
62,623,6233,62331,623312,Health care and social assistance,Nursing and residential care facilities,Continuing care retirement communities and assisted living facilities for the elderly,Continuing care retirement communities and assisted living facilities for the elderly,Assisted living facilities for the elderly
62,623,6239,62399,623990,Health care and social assistance,Nursing and residential care facilities,Other residential care facilities,Other residential care facilities,Other residential care facilities
62,624,6241,62411,624110,Health care and social assistance,Social assistance,Individual and family services,Child and youth services,Child and youth services
62,624,6241,62412,624120,Health care and social assistance,Social assistance,Individual and family services,Services for the elderly and persons with disabilities,Services for the elderly and persons with disabilities
62,624,6241,62419,624190,Health care and social assistance,Social assistance,Individual and family services,Other individual and family services,Other individual and family services
62,624,6242,62421,624210,Health care and social assistance,Social assistance,"Community food and housing, and emergency and other relief services",Community food services,Community food services
62,624,6242,62422,624221,Health care and social assistance,Social assistance,"Community food and housing, and emergency and other relief services",Community housing services,Temporary shelters
62,624,6242,62422,624229,Health care and social assistance,Social assistance,"Community food and housing, and emergency and other relief services",Community housing services,Other community housing services
62,624,6242,62423,624230,Health care and social assistance,Social assistance,"Community food and housing, and emergency and other relief services",Emergency and other relief services,Emergency and other relief services
62,624,6243,62431,624310,Health care and social assistance,Social assistance,Vocational rehabilitation services,Vocational rehabilitation services,Vocational rehabilitation services
62,624,6244,62441,624410,Health care and social assistance,Social assistance,Child day care services,Child day care services,Child day care services
71,711,7111,71111,711110,"Arts, entertainment, and recreation","Performing arts, spectator sports, and related industries",Performing arts companies,Theater companies and dinner theaters,Theater companies and dinner theaters
71,711,7111,71112,711120,"Arts, entertainment, and recreation","Performing arts, spectator sports, and related industries",Performing arts companies,Dance companies,Dance companies
71,711,7111,71113,711130,"Arts, entertainment, and recreation","Performing arts, spectator sports, and related industries",Performing arts companies,Musical groups and artists,Musical groups and artists
71,711,7111,71119,711190,"Arts, entertainment, and recreation","Performing arts, spectator sports, and related industries",Performing arts companies,Other performing arts companies,Other performing arts companies
71,711,7112,71121,711211,"Arts, entertainment, and recreation","Performing arts, spectator sports, and related industries",Spectator sports,Spectator sports,Sports teams and clubs
71,711,7112,71121,711212,"Arts, entertainment, and recreation","Performing arts, spectator sports, and related industries",Spectator sports,Spectator sports,Racetracks
71,711,7112,71121,711219,"Arts, entertainment, and recreation","Performing arts, spectator sports, and related industries",Spectator sports,Spectator sports,Other spectator sports
71,711,7113,71131,711310,"Arts, entertainment, and recreation","Performing arts, spectator sports, and related industries","Promoters of performing arts, sports, and similar events","Promoters of performing arts, sports, and similar events with facilities","Promoters of performing arts, sports, and similar events with facilities"
71,711,7113,71132,711320,"Arts, entertainment, and recreation","Performing arts, spectator sports, and related industries","Promoters of performing arts, sports, and similar events","Promoters of performing arts, sports, and similar events without facilities","Promoters of performing arts, sports, and similar events without facilities"
71,711,7114,71141,711410,"Arts, entertainment, and recreation","Performing arts, spectator sports, and related industries","Agents and managers for artists, athletes, entertainers, and other public figures","Agents and managers for artists, athletes, entertainers, and other public figures","Agents and managers for artists, athletes, entertainers, and other public figures"
71,711,7115,71151,711510,"Arts, entertainment, and recreation","Performing arts, spectator sports, and related industries","Independent artists, writers, and performers","Independent artists, writers, and performers","Independent artists, writers, and performers"
71,712,7121,71211,712110,"Arts, entertainment, and recreation","Museums, historical sites, and similar institutions","Museums, historical sites, and similar institutions",Museums,Museums
71,712,7121,71212,712120,"Arts, entertainment, and recreation","Museums, historical sites, and similar institutions","Museums, historical sites, and similar institutions",Historical sites,Historical sites
71,712,7121,71213,712130,"Arts, entertainment, and recreation","Museums, historical sites, and similar institutions","Museums, historical sites, and similar institutions",Zoos and botanical gardens,Zoos and botanical gardens
71,712,7121,71219,712190,"Arts, entertainment, and recreation","Museums, historical sites, and similar institutions","Museums, historical sites, and similar institutions",Nature parks and other similar institutions,Nature parks and other similar institutions
71,713,7131,71311,713110,"Arts, entertainment, and recreation","Amusement, gambling, and recreation industries",Amusement parks and arcades,Amusement and theme parks,Amusement and theme parks
71,713,7131,71312,713120,"Arts, entertainment, and recreation","Amusement, gambling, and recreation industries",Amusement parks and arcades,Amusement arcades,Amusement arcades
71,713,7132,71321,713210,"Arts, entertainment, and recreation","Amusement, gambling, and recreation industries",Gambling industries,Casinos (except casino hotels),Casinos (except casino hotels)
71,713,7132,71329,713290,"Arts, entertainment, and recreation","Amusement, gambling, and recreation industries",Gambling industries,Other gambling industries,Other gambling industries
71,713,7139,71391,713910,"Arts, entertainment, and recreation","Amusement, gambling, and recreation industries",Other amusement and recreation industries,Golf courses and country clubs,Golf courses and country clubs
71,713,7139,71392,713920,"Arts, entertainment, and recreation","Amusement, gambling, and recreation industries",Other amusement and recreation industries,Skiing facilities,Skiing facilities
71,713,7139,71393,713930,"Arts, entertainment, and recreation","Amusement, gambling, and recreation industries",Other amusement and recreation industries,Marinas,Marinas
71,713,7139,71394,713940,"Arts, entertainment, and recreation","Amusement, gambling, and recreation industries",Other amusement and recreation industries,Fitness and recreational sports centers,Fitness and recreational sports centers
71,713,7139,71395,713950,"Arts, entertainment, and recreation","Amusement, gambling, and recreation industries",Other amusement and recreation industries,Bowling centers,Bowling centers
71,713,7139,71399,713990,"Arts, entertainment, and recreation","Amusement, gambling, and recreation industries",Other amusement and recreation industries,All other amusement and recreation industries,All other amusement and recreation industries
72,721,7211,72111,721110,Accommodation and food services,Accommodation,Traveler accommodation,Hotels (except casino hotels) and motels,Hotels (except casino hotels) and motels
72,721,7211,72112,721120,Accommodation and food services,Accommodation,Traveler accommodation,Casino hotels,Casino hotels
72,721,7211,72119,721191,Accommodation and food services,Accommodation,Traveler accommodation,Other traveler accommodation,Bed-and-breakfast inns
72,721,7211,72119,721199,Accommodation and food services,Accommodation,Traveler accommodation,Other traveler accommodation,All other traveler accommodation
72,721,7212,72121,721211,Accommodation and food services,Accommodation,Rv (recreational vehicle) parks and recreational camps,Rv (recreational vehicle) parks and recreational camps,Rv (recreational vehicle) parks and campgrounds
72,721,7212,72121,721214,Accommodation and food services,Accommodation,Rv (recreational vehicle) parks and recreational camps,Rv (recreational vehicle) parks and recreational camps,Recreational and vacation camps (except campgrounds)
72,721,7213,72131,721310,Accommodation and food services,Accommodation,"Rooming and boarding houses, dormitories, and workers' camps","Rooming and boarding houses, dormitories, and workers' camps","Rooming and boarding houses, dormitories, and workers' camps"
72,722,7223,72231,722310,Accommodation and food services,Food services and drinking places,Special food services,Food service contractors,Food service contractors
72,722,7223,72232,722320,Accommodation and food services,Food services and drinking places,Special food services,Caterers,Caterers
72,722,7223,72233,722330,Accommodation and food services,Food services and drinking places,Special food services,Mobile food services,Mobile food services
72,722,7224,72241,722410,Accommodation and food services,Food services and drinking places,Drinking places (alcoholic beverages),Drinking places (alcoholic beverages),Drinking places (alcoholic beverages)
72,722,7225,72251,722511,Accommodation and food services,Food services and drinking places,Restaurants and other eating places,Restaurants and other eating places,Full-service restaurants
72,722,7225,72251,722513,Accommodation and food services,Food services and drinking places,Restaurants and other eating places,Restaurants and other eating places,Limited-service restaurants
72,722,7225,72251,722514,Accommodation and food services,Food services and drinking places,Restaurants and other eating places,Restaurants and other eating places,"Cafeterias, grill buffets, and buffets"
72,722,7225,72251,722515,Accommodation and food services,Food services and drinking places,Restaurants and other eating places,Restaurants and other eating places,Snack and nonalcoholic beverage bars
81,811,8111,81111,811111,Other services (except public administration),Repair and maintenance,Automotive repair and maintenance,Automotive mechanical and electrical repair and maintenance,General automotive repair
81,811,8111,81111,811112,Other services (except public administration),Repair and maintenance,Automotive repair and maintenance,Automotive mechanical and electrical repair and maintenance,Automotive exhaust system repair
81,811,8111,81111,811113,Other services (except public administration),Repair and maintenance,Automotive repair and maintenance,Automotive mechanical and electrical repair and maintenance,Automotive transmission repair
81,811,8111,81111,811118,Other services (except public administration),Repair and maintenance,Automotive repair and maintenance,Automotive mechanical and electrical repair and maintenance,Other automotive mechanical and electrical repair and maintenance
81,811,8111,81112,811121,Other services (except public administration),Repair and maintenance,Automotive repair and maintenance,"Automotive body, paint, interior, and glass repair","Automotive body, paint, and interior repair and maintenance"
81,811,8111,81112,811122,Other services (except public administration),Repair and maintenance,Automotive repair and maintenance,"Automotive body, paint, interior, and glass repair",Automotive glass replacement shops
81,811,8111,81119,811191,Other services (except public administration),Repair and maintenance,Automotive repair and maintenance,Other automotive repair and maintenance,Automotive oil change and lubrication shops
81,811,8111,81119,811192,Other services (except public administration),Repair and maintenance,Automotive repair and maintenance,Other automotive repair and maintenance,Car washes
81,811,8111,81119,811198,Other services (except public administration),Repair and maintenance,Automotive repair and maintenance,Other automotive repair and maintenance,All other automotive repair and maintenance
81,811,8112,81121,811211,Other services (except public administration),Repair and maintenance,Electronic and precision equipment repair and maintenance,Electronic and precision equipment repair and maintenance,Consumer electronics repair and maintenance
81,811,8112,81121,811212,Other services (except public administration),Repair and maintenance,Electronic and precision equipment repair and maintenance,Electronic and precision equipment repair and maintenance,Computer and office machine repair and maintenance
81,811,8112,81121,811213,Other services (except public administration),Repair and maintenance,Electronic and precision equipment repair and maintenance,Electronic and precision equipment repair and maintenance,Communication equipment repair and maintenance
81,811,8112,81121,811219,Other services (except public administration),Repair and maintenance,Electronic and precision equipment repair and maintenance,Electronic and precision equipment repair and maintenance,Other electronic and precision equipment repair and maintenance
81,811,8113,81131,811310,Other services (except public administration),Repair and maintenance,Commercial and industrial machinery and equipment (except automotive and electronic) repair and maintenance,Commercial and industrial machinery and equipment (except automotive and electronic) repair and maintenance,Commercial and industrial machinery and equipment (except automotive and electronic) repair and maintenance
81,811,8114,81141,811411,Other services (except public administration),Repair and maintenance,Personal and household goods repair and maintenance,Home and garden equipment and appliance repair and maintenance,Home and garden equipment repair and maintenance
81,811,8114,81141,811412,Other services (except public administration),Repair and maintenance,Personal and household goods repair and maintenance,Home and garden equipment and appliance repair and maintenance,Appliance repair and maintenance
81,811,8114,81142,811420,Other services (except public administration),Repair and maintenance,Personal and household goods repair and maintenance,Reupholstery and furniture repair,Reupholstery and furniture repair
81,811,8114,81143,811430,Other services (except public administration),Repair and maintenance,Personal and household goods repair and maintenance,Footwear and leather goods repair,Footwear and leather goods repair
81,811,8114,81149,811490,Other services (except public administration),Repair and maintenance,Personal and household goods repair and maintenance,Other personal and household goods repair and maintenance,Other personal and household goods repair and maintenance
81,812,8121,81211,812111,Other services (except public administration),Personal and laundry services,Personal care services,"Hair, nail, and skin care services",Barber shops
81,812,8121,81211,812112,Other services (except public administration),Personal and laundry services,Personal care services,"Hair, nail, and skin care services",Beauty salons
81,812,8121,81211,812113,Other services (except public administration),Personal and laundry services,Personal care services,"Hair, nail, and skin care services",Nail salons
81,812,8121,81219,812191,Other services (except public administration),Personal and laundry services,Personal care services,Other personal care services,Diet and weight reducing centers
81,812,8121,81219,812199,Other services (except public administration),Personal and laundry services,Personal care services,Other personal care services,Other personal care services
81,812,8122,81221,812210,Other services (except public administration),Personal and laundry services,Death care services,Funeral homes and funeral services,Funeral homes and funeral services
81,812,8122,81222,812220,Other services (except public administration),Personal and laundry services,Death care services,Cemeteries and crematories,Cemeteries and crematories
81,812,8123,81231,812310,Other services (except public administration),Personal and laundry services,Drycleaning and laundry services,Coin-operated laundries and drycleaners,Coin-operated laundries and drycleaners
81,812,8123,81232,812320,Other services (except public administration),Personal and laundry services,Drycleaning and laundry services,Drycleaning and laundry services (except coin-operated),Drycleaning and laundry services (except coin-operated)
81,812,8123,81233,812331,Other services (except public administration),Personal and laundry services,Drycleaning and laundry services,Linen and uniform supply,Linen supply
81,812,8123,81233,812332,Other services (except public administration),Personal and laundry services,Drycleaning and laundry services,Linen and uniform supply,Industrial launderers
81,812,8129,81291,812910,Other services (except public administration),Personal and laundry services,Other personal services,Pet care (except veterinary) services,Pet care (except veterinary) services
81,812,8129,81292,812921,Other services (except public administration),Personal and laundry services,Other personal services,Photofinishing,Photofinishing laboratories (except one-hour)
81,812,8129,81292,812922,Other services (except public administration),Personal and laundry services,Other personal services,Photofinishing,One-hour photofinishing
81,812,8129,81293,812930,Other services (except public administration),Personal and laundry services,Other personal services,Parking lots and garages,Parking lots and garages
81,812,8129,81299,812990,Other services (except public administration),Personal and laundry services,Other personal services,All other personal services,All other personal services
81,813,8131,81311,813110,Other services (except public administration),"Religious, grantmaking, civic, professional, and similar organizations",Religious organizations,Religious organizations,Religious organizations
81,813,8132,81321,813211,Other services (except public administration),"Religious, grantmaking, civic, professional, and similar organizations",Grantmaking and giving services,Grantmaking and giving services,Grantmaking foundations
81,813,8132,81321,813212,Other services (except public administration),"Religious, grantmaking, civic, professional, and similar organizations",Grantmaking and giving services,Grantmaking and giving services,Voluntary health organizations
81,813,8132,81321,813219,Other services (except public administration),"Religious, grantmaking, civic, professional, and similar organizations",Grantmaking and giving services,Grantmaking and giving services,Other grantmaking and giving services
81,813,8133,81331,813311,Other services (except public administration),"Religious, grantmaking, civic, professional, and similar organizations",Social advocacy organizations,Social advocacy organizations,Human rights organizations
81,813,8133,81331,813312,Other services (except public administration),"Religious, grantmaking, civic, professional, and similar organizations",Social advocacy organizations,Social advocacy organizations,"Environment, conservation and wildlife organizations"
81,813,8133,81331,813319,Other services (except public administration),"Religious, grantmaking, civic, professional, and similar organizations",Social advocacy organizations,Social advocacy organizations,Other social advocacy organizations
81,813,8134,81341,813410,Other services (except public administration),"Religious, grantmaking, civic, professional, and similar organizations",Civic and social organizations,Civic and social organizations,Civic and social organizations
81,813,8139,81391,813910,Other services (except public administration),"Religious, grantmaking, civic, professional, and similar organizations","Business, professional, labor, political, and similar organizations",Business associations,Business associations
81,813,8139,81392,813920,Other services (except public administration),"Religious, grantmaking, civic, professional, and similar organizations","Business, professional, labor, political, and similar organizations",Professional organizations,Professional organizations
81,813,8139,81393,813930,Other services (except public administration),"Religious, grantmaking, civic, professional, and similar organizations","Business, professional, labor, political, and similar organizations",Labor unions and similar labor organizations,Labor unions and similar labor organizations
81,813,8139,81394,813940,Other services (except public administration),"Religious, grantmaking, civic, professional, and similar organizations","Business, professional, labor, political, and similar organizations",Political organizations,Political organizations
81,813,8139,81399,813990,Other services (except public administration),"Religious, grantmaking, civic, professional, and similar organizations","Business, professional, labor, political, and similar organizations","Other similar organizations (except business, professional, labor, and political organizations)","Other similar organizations (except business, professional, labor, and political organizations)"
81,814,8141,81411,814110,Other services (except public administration),Private households,Private households,Private households,Private households
92,921,9211,92111,921110,Public administration,"Executive, legislative, and other general government support","Executive, legislative, and other general government support",Executive offices,Executive offices
92,921,9211,92112,921120,Public administration,"Executive, legislative, and other general government support","Executive, legislative, and other general government support",Legislative bodies,Legislative bodies
92,921,9211,92113,921130,Public administration,"Executive, legislative, and other general government support","Executive, legislative, and other general government support",Public finance activities,Public finance activities
92,921,9211,92114,921140,Public administration,"Executive, legislative, and other general government support","Executive, legislative, and other general government support","Executive and legislative offices, combined","Executive and legislative offices, combined"
92,921,9211,92115,921150,Public administration,"Executive, legislative, and other general government support","Executive, legislative, and other general government support",American indian and alaska native tribal governments,American indian and alaska native tribal governments
92,921,9211,92119,921190,Public administration,"Executive, legislative, and other general government support","Executive, legislative, and other general government support",Other general government support,Other general government support
92,922,9221,92211,922110,Public administration,"Justice, public order, and safety activities","Justice, public order, and safety activities",Courts,Courts
92,922,9221,92212,922120,Public administration,"Justice, public order, and safety activities","Justice, public order, and safety activities",Police protection,Police protection
92,922,9221,92213,922130,Public administration,"Justice, public order, and safety activities","Justice, public order, and safety activities",Legal counsel and prosecution,Legal counsel and prosecution
92,922,9221,92214,922140,Public administration,"Justice, public order, and safety activities","Justice, public order, and safety activities",Correctional institutions,Correctional institutions
